title	link	content
[CFK, SK브로드밴드 B tv에 콘솔게임 5종 입점]	https://n.news.naver.com/mnews/article/092/0002271534?sid=105	"[
			CFK(대표 구창식)은 SK브로드밴드와 함께 자사 인기 콘솔게임을 B tv에 입점하는 계약을 체결했다고 24일 밝혔다.양사는 B tv에 양질의 콘솔게임을 제공하기 위해 이번 계약을 체결했다. SK브로드밴드는 현재 올인원 플레이박스 ‘PlayZ’를 출시해 게임을 비롯한 엔터테인먼트 콘텐츠를 제공 중이며 CFK의 합류로 인해 보다 다양한 게임 라인업을 확보하게 됐다.CFK는 B tv에 ‘원더보이 리턴즈 리믹스’를 비롯해 ‘MazM: 지킬 앤 하이드’, ‘큐브이’, ‘길고양이 이야기’, ‘홍마성 레밀리아: 비색의 교향곡’ 등 5종의 게임을 입점한다. 해당 게임은 오는 10월 말부터 즐길 수 있다.



CFK는 SK브로드밴드와 협력해 연내 총 10여 종의 라인업을 확보할 계획이다.이와 함께 양사는 오는 11월 17일 부산 벡스코에서 열리는 ‘지스타 2022’에 공동부스로 참가해 관람객들에게 시연 기회도 제공할 예정이며, 자세한 내용은 추후 공지할 예정이다.구창식 CFK 대표는 “IPTV 선두기업인 SK브로드밴드를 통해 자사 게임을 제공할 수 있게 되어 기쁘다”라며, “게임을 이용하는 환경의 허들이 없어진 만큼, 대중에게 폭넓게 게임을 제공할 수 있어야 한다는 측면에서 이번 입점은 많은 의미를 가지고 있다. 양사의 행보에 많은 관심 부탁드린다”고 밝혔다.박참솔 SK브로드밴드 홈 엔터테인먼트 담당은 “최근 론칭한 클래스 101 구독서비스에 이어 CFK를 통한 콘솔게임 라인업 확보까지, TV를 통한 고객경험을 점차 확대하고 있다“며 ”앞으로도 고객을 위한 서비스 포트폴리오 확장을 통해 B tv가 라이프스타일 전반을 함께 할 수 있는 플랫폼이 되기 위해 노력할 것“이라고 말했다.
]"
"[MS ""콜오브듀티 소니 콘솔에서도 플레이하도록 추진""]"	https://n.news.naver.com/mnews/article/015/0004784284?sid=101	"[
블리자드 $690억 인수에 대한 독점 우려에 고육책 제시미 FTC, MS의 블리자드 인수에 반독점 소송 가능성이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다.마이크로소프트(MSFT)는 액티비전 블리자드(ATVI) 의 인기 게임인 콜 오브 듀티가 새로 출시되면 소니의 플레이스테이션에서도 사용할 수 있도록 하겠다고 밝혔다. 6일(현지시간) CNBC에 따르면, 이는 마이크로소프트의 블리자드 인수에 대한 독점 우려를 해소하기 위한 것이다. 지난달 폴리티코는 미국 연방 거래위원회(FTC)가 마이크로소프트의 블리자드 인수에 대해 반독점 소송을 제기할 가능성이 있다고 보도했다. 마이크로소프트의 브래드 스미스 사장은 콜오브듀티 새 버전이 나오면 10년 계약으로 MS의 X박스뿐 아니라 소니의 플레이스테이션에서도 이용할 수 있도록 하겠다고 밝혔다. 그는 이 조치가 규제 당국과 경쟁사로부터 마이크로소프트의 독점에 대한 우려를 완화해줄 것으로 기대했다. 마이크로 소프트는 올해 초 액티비전 블리자드를 690억달러에 인수하겠다는 제안을 내놨으나 미국 규제 당국 및 EU로부터 독점 행위로 비판받고 있다. 그는 블리자드 인수는 게이머에게도 좋은 일이며 FTC가 반독점 소송을 할 경우 소비자 및 수천명의 게임 게발자에게 피해를 줄 것이라고 주장했다. 한편 유럽연합(EU)과 영국의 규제 당국도 마이크로소프트가 제안한 인수가 경쟁에 해를 끼칠지 여부를 조사하기 위해 반독점 조사를 시작했다. EU는 마이크로소프트가 콜오브듀티와 같은 인기 게임에 대한 라이벌의 접근을 차단할 수 있다고 우려했다. 소니는 플레이스테이션에서 블리자드의 게임에 액세스하지 못할 것이라는 우려로 마이크로소프트가 블리자드의 인수 계획을 발표한 직후 주가가 하락했다. 마이크로소프트는 인기 게임을 여러 플랫폼 콘솔에서 사용함으로써 게임 수익이 나오기 때문에 다른 플랫폼에도 동일한 약속을 제시할 것이라고 밝혔다. 그러나 소니는 현재의 콘솔 수명주기동안은 안전하겠지만 차세대 콘솔이 시작될 때는 문제에 봉착할 수 있다는 의문을 가질 것이라고 게임 컨설팅 업계는 지적했다. 




]"
[크래프톤, 1분기 역대 최대 매출 5387억원 달성]	https://n.news.naver.com/mnews/article/009/0005127624?sid=105	"[
시장예상치도 10% 웃돌아코스피 상장사 크래프톤이 올해 1분기에 역대 최대 분기 매출을 달성했다. 전 세계적으로 큰 인기를 얻고 있는 크래프톤의 슈퍼 IP(지식재산권) ‘배틀그라운드’에 기반한 게임 매출 덕분이다.크래프톤은 연결 기준 올해 1분기 매출이 5387억원으로 지난해 같은 기간 보다 3.0% 증가한 것으로 잠정 집계됐다고 9일 공시했다. 이번 매출액은 크래프톤이 거둔 분기 성과 가운데 가장 높은 수준으로, 금융정보업체 에프앤가이드가 집계한 증권사 예상치(4896억원)을 10.0% 상회했다.크래프톤 측은 “‘PUBG: 배틀그라운드’ PC·콘솔 부문이 트래픽 확대와 신규 유료화 콘텐츠의 인기를 바탕으로 역대 최대 인게임 매출을 거뒀다”면서 “특히 PC 매출은 전분기 대비 28%, 전년동기대비 68% 성장해, 전체 매출의 33% 비중을 차지하며 매출 성장에 크게 기여했다”고 전했다.영업이익은 2830억원으로 1년 전보다 10.1% 감소했다. 다만 시장 예상치(2127억원)보다는 33.1% 웃돌아 선방했다는 평가를 받는다.회사 관계자는 “영업이익의 경우 주식보상비용을 제외하면 2930억원이돼 전년 동기 보다 12% 증가하게 된다”고 강조했다. 영업비용은 2557억원으로 전년 동기 대비 22.9% 증가했다. 이 가운데 인건비가 1008억원으로 전체 영업비용의 39.4%를 차지했다.한편 크래프톤은 선제적인 투자를 통해 게임 제작 기간 단축과 게임 내 다양한 기능 구현을 위한 딥러닝 기술 연구에 매진 중이라고 강조했다. 게임 속에서 협동 플레이가 가능한 기술을 구현하는 등 가시적인 성과를 쌓고 있다는 설명이다.김창한 크래프톤 대표는 “더 많은 게임이 타석에 설 수 있도록 새로운 제작관리 전략을 도입하고, 신작 게임의 흥행 가능성을 높일 수 있도록 글로벌 퍼블리싱에도 집중할 것”이라고 말했다.
]"
[‘배그’ 크래프톤, 1분기 매출 5387억원 ‘역대 최대’ 경신]	https://n.news.naver.com/mnews/article/030/0003097447?sid=105	"[




배틀그라운드크래프톤이 시장 전망치를 뛰어넘는 깜짝 실적(어닝 서프라이즈)을 기록했다. 분기 매출 기준으로는 역대 가장 높은 수준이다.  대표작 ‘배틀그라운드’가 꾸준히 인기를 끌고 있는 가운데 PC 부문 매출 증가가 실적 성장을 견인했다.크래프톤은 9일 올해 1분기 매출 5387억원을 기록했다고 밝혔다. 작년 동기 대비 3%, 직전 분기 대비 13.7% 증가한 수치다. 영업이익은 지난해 동기보다 10.1% 감소, 직전 분기 대비 124.3% 증가한 2830억원으로 집계됐다. 순이익은 5389억원으로 직전분기 순손실에서 흑자전환했다.플랫폼별로는 PC부문이 1785억원, 모바일 3482억원, 콘솔 72억원으로 나타났다. 배틀그라운드 PC콘솔 부문 트래픽 확대와 신규 유료화 콘텐츠 인기가 매출 성장으로 이어졌다는 분석이다. 모바일 부문은 신규 트래픽 유입 확대로 성장세를 확보했따.크래프톤은 ‘스케일업 더 크리에이티브’(Scale-up the Creative)라는 전략 방향성 아래 글로벌 퍼블리셔로의 도약을 위한 행보를 강화한다. 크래프톤이 자체 개발 게임과 소수 지분 투자를 통해 크리에이티브를 발굴하고 성장성을 극대화(Scale-up)하는 것에 목표를 둔 전략이다. 크래프톤과 독립 스튜디오 간 건강한 소통 체계를 갖추고 정밀한 검토, 리뷰, 테스트 등을 전개하는 제작 프로세스를 확립해 나갈 계획이다.크래프톤은 올해 초부터 자체 개발 게임과 소수 지분 투자를 통한 글로벌 세컨드 퍼블리싱 확보에 집중했다. 현재 크래프톤 생태계 내 24개 파이프라인을 준비 중이다. 아울러 크래프톤 내부에 게임 프로젝트 별 가상 조직(Virtual Organization)을 구축해 각 스튜디오의 제작을 지원하는 등 건강한 소통 체계를 마련하고, 보다 면밀한 제작 관리 체계 수립에 나설 방침이다.이외에도 크래프톤은 선제적인 투자를 통해 게임 제작 기간 단축과 게임 내 다양한 기능 구현을 위한 딥러닝 기술 연구에 매진 중이다. 최근 크래프톤 딥러닝 본부의 논문이 최고 권위 학회의 승인을 받았다. 게임 속에서 협동 플레이가 가능한 기술을 구현하는 등 가시적인 성과를 낳고 있다.김창한 크래프톤 대표는 “크래프톤은 2023년 1분기 최대 실적 달성을 통해 배틀그라운드 IP의 지속 성장성을 입증했다”며 “더 많은 게임이 타석에 설 수 있도록 새로운 제작관리 전략을 도입하고, 신작 게임의 흥행 가능성을 높일 수 있도록 글로벌 퍼블리싱에도 집중할 것”이라고 말했다.
]"
[크래프톤, 1분기 역대 최대 매출 5387억원 달성]	https://n.news.naver.com/mnews/article/009/0005127624?sid=105	"[
시장예상치도 10% 웃돌아코스피 상장사 크래프톤이 올해 1분기에 역대 최대 분기 매출을 달성했다. 전 세계적으로 큰 인기를 얻고 있는 크래프톤의 슈퍼 IP(지식재산권) ‘배틀그라운드’에 기반한 게임 매출 덕분이다.크래프톤은 연결 기준 올해 1분기 매출이 5387억원으로 지난해 같은 기간 보다 3.0% 증가한 것으로 잠정 집계됐다고 9일 공시했다. 이번 매출액은 크래프톤이 거둔 분기 성과 가운데 가장 높은 수준으로, 금융정보업체 에프앤가이드가 집계한 증권사 예상치(4896억원)을 10.0% 상회했다.크래프톤 측은 “‘PUBG: 배틀그라운드’ PC·콘솔 부문이 트래픽 확대와 신규 유료화 콘텐츠의 인기를 바탕으로 역대 최대 인게임 매출을 거뒀다”면서 “특히 PC 매출은 전분기 대비 28%, 전년동기대비 68% 성장해, 전체 매출의 33% 비중을 차지하며 매출 성장에 크게 기여했다”고 전했다.영업이익은 2830억원으로 1년 전보다 10.1% 감소했다. 다만 시장 예상치(2127억원)보다는 33.1% 웃돌아 선방했다는 평가를 받는다.회사 관계자는 “영업이익의 경우 주식보상비용을 제외하면 2930억원이돼 전년 동기 보다 12% 증가하게 된다”고 강조했다. 영업비용은 2557억원으로 전년 동기 대비 22.9% 증가했다. 이 가운데 인건비가 1008억원으로 전체 영업비용의 39.4%를 차지했다.한편 크래프톤은 선제적인 투자를 통해 게임 제작 기간 단축과 게임 내 다양한 기능 구현을 위한 딥러닝 기술 연구에 매진 중이라고 강조했다. 게임 속에서 협동 플레이가 가능한 기술을 구현하는 등 가시적인 성과를 쌓고 있다는 설명이다.김창한 크래프톤 대표는 “더 많은 게임이 타석에 설 수 있도록 새로운 제작관리 전략을 도입하고, 신작 게임의 흥행 가능성을 높일 수 있도록 글로벌 퍼블리싱에도 집중할 것”이라고 말했다.
]"
['뉴 카트라이더' 다시 질주…'국민게임' 타이틀도 지킬까]	https://n.news.naver.com/mnews/article/119/0002673644?sid=105	"[
‘카트’ 후속작 ‘드리프트’, 오는 12일 모바일﻿·PC 글로벌 출시



넥슨의 대표 레이싱 게임 ‘카트라이더’ 후속작 ‘카트라이더:드리프트’가 오는 12일 프리시즌으로 글로벌 출시된다. ⓒ넥슨[데일리안 = 민단비 기자] 넥슨이 ‘카트라이더’ 후속작 ‘카트라이더:드리프트(이하 드리프트)’ 글로벌 출시를 일주일 앞둔 가운데 드리프트가 국내 뿐 아니라 해외에서도 흥행을 거둘 수 있을지 관심이 모인다.6일 넥슨에 따르면 드리프트는 오는 12일 프리시즌으로 글로벌 출시된다. 프리시즌에는 모바일과 PC 기기를 통해 크로스 플레이가 가능하며, 추후 정규시즌에는 콘솔까지 지원 기기가 확장된다.국내 이용자들은 드리프트에 큰 기대를 걸고 있다. 많은 이용자들에게 사랑받은 원작 카트라이더의 게임성은 그대로 계승한 채 그래픽을 크게 높였기 때문이다. 또 신작에서 원작의 노후화, 기존 유저와 신규 유저 간 격차 등 여러 문제점들이 해소될 것으로 예상되는 만큼 기대치는 더욱 높아진 모습이다.카니발리제이션 우려 해소로 흥행 가능성은 한단계 더 높아졌다. 넥슨은 오는 3월 31일 원작 카트라이더의 서비스를 종료해 원작과 후속작에 분산될 수 있는 카트라이더 이용자를 모두 후속작에 집중될 수 있도록 했다.드리프트가 국내뿐 아니라 글로벌 시장에서도 성공할 수 있을지 관심이다. 국내에서 카트라이더는 PC온라인 게임으로 출시돼 ‘국민 게임’으로 불릴 만큼 선풍적인 인기를 끌었지만, 해외에서는 PC와 콘솔이 아닌 모바일 게임으로 선보이면서 그동안 게임성을 제대로 보여주지 못해왔기 때문이다.시장 조건은 뒷받침해주고 있다. 콘솔 레이싱 게임은 세계 1위 게임시장인 미국에서 인기있는 장르 중 하나다. 한국콘텐츠진흥원의 ‘2022 대한민국 게임백서’에 따르면, 일본 닌텐도의 레이싱 게임 ‘마리오 카트8’은 2021년 기준 미국 콘솔 게임 소프트웨어 판매량 순위 톱(TOP)10 안에 이름을 올렸다.비즈니스 모델(BM)도 해외 이용자 성향에 맞췄다. 서구권에서는 과도한 과금을 요구하는 게임이 많지 않아 페이투윈 요소, 확률형 아이템 틍에 대한 거부감이 강한데 넥슨은 드리프트에서 페이투윈(돈을 써야 이길 수 있는 시스템), 확률형 아이템, 확률을 없애는 ‘3No’ 정책을 내세워 국내를 비롯 전세계 이용자들의 접근성을 높였다.아울러 e스포츠 대회를 해외에서도 개최해 국내에 한정된 인지도를 전세계로 넓힐 수 있을 것으로 보인다. 전날 넥슨은 기존 카트라이더 리그를 향후 ‘카트라이더: 드리프트 리그’로 전환하고, 드리프트 리그를 글로벌 e스포츠로 확장하겠다고 밝혔다.다만 드리프트의 콘솔 버전이 출시되는 정규시즌의 시작일은 아직 정해지지 않았다. 넥슨 측은 “정규시즌 오픈 날짜는 아직 미정”이라며 “빠르면 연내 오픈할 예정”이라고 밝혔다.전날 원작 카트라이더 서비스 종료 소식을 전한 조재윤 니트로스튜디오 대표는 “카트라이더 이야기는 우리 모두의 추억이 되겠지만 레이싱은 멈추지 않을 것”이라면서 “드리프트와 함께 다시 새로운 시간과 역사를 만들어 갈 수 있도록 최선을 다하겠다”고 말했다.
		]"
['뉴 카트라이더' 다시 질주…'국민게임' 타이틀도 지킬까]	https://n.news.naver.com/mnews/article/119/0002673644?sid=105	"[
‘카트’ 후속작 ‘드리프트’, 오는 12일 모바일﻿·PC 글로벌 출시



넥슨의 대표 레이싱 게임 ‘카트라이더’ 후속작 ‘카트라이더:드리프트’가 오는 12일 프리시즌으로 글로벌 출시된다. ⓒ넥슨[데일리안 = 민단비 기자] 넥슨이 ‘카트라이더’ 후속작 ‘카트라이더:드리프트(이하 드리프트)’ 글로벌 출시를 일주일 앞둔 가운데 드리프트가 국내 뿐 아니라 해외에서도 흥행을 거둘 수 있을지 관심이 모인다.6일 넥슨에 따르면 드리프트는 오는 12일 프리시즌으로 글로벌 출시된다. 프리시즌에는 모바일과 PC 기기를 통해 크로스 플레이가 가능하며, 추후 정규시즌에는 콘솔까지 지원 기기가 확장된다.국내 이용자들은 드리프트에 큰 기대를 걸고 있다. 많은 이용자들에게 사랑받은 원작 카트라이더의 게임성은 그대로 계승한 채 그래픽을 크게 높였기 때문이다. 또 신작에서 원작의 노후화, 기존 유저와 신규 유저 간 격차 등 여러 문제점들이 해소될 것으로 예상되는 만큼 기대치는 더욱 높아진 모습이다.카니발리제이션 우려 해소로 흥행 가능성은 한단계 더 높아졌다. 넥슨은 오는 3월 31일 원작 카트라이더의 서비스를 종료해 원작과 후속작에 분산될 수 있는 카트라이더 이용자를 모두 후속작에 집중될 수 있도록 했다.드리프트가 국내뿐 아니라 글로벌 시장에서도 성공할 수 있을지 관심이다. 국내에서 카트라이더는 PC온라인 게임으로 출시돼 ‘국민 게임’으로 불릴 만큼 선풍적인 인기를 끌었지만, 해외에서는 PC와 콘솔이 아닌 모바일 게임으로 선보이면서 그동안 게임성을 제대로 보여주지 못해왔기 때문이다.시장 조건은 뒷받침해주고 있다. 콘솔 레이싱 게임은 세계 1위 게임시장인 미국에서 인기있는 장르 중 하나다. 한국콘텐츠진흥원의 ‘2022 대한민국 게임백서’에 따르면, 일본 닌텐도의 레이싱 게임 ‘마리오 카트8’은 2021년 기준 미국 콘솔 게임 소프트웨어 판매량 순위 톱(TOP)10 안에 이름을 올렸다.비즈니스 모델(BM)도 해외 이용자 성향에 맞췄다. 서구권에서는 과도한 과금을 요구하는 게임이 많지 않아 페이투윈 요소, 확률형 아이템 틍에 대한 거부감이 강한데 넥슨은 드리프트에서 페이투윈(돈을 써야 이길 수 있는 시스템), 확률형 아이템, 확률을 없애는 ‘3No’ 정책을 내세워 국내를 비롯 전세계 이용자들의 접근성을 높였다.아울러 e스포츠 대회를 해외에서도 개최해 국내에 한정된 인지도를 전세계로 넓힐 수 있을 것으로 보인다. 전날 넥슨은 기존 카트라이더 리그를 향후 ‘카트라이더: 드리프트 리그’로 전환하고, 드리프트 리그를 글로벌 e스포츠로 확장하겠다고 밝혔다.다만 드리프트의 콘솔 버전이 출시되는 정규시즌의 시작일은 아직 정해지지 않았다. 넥슨 측은 “정규시즌 오픈 날짜는 아직 미정”이라며 “빠르면 연내 오픈할 예정”이라고 밝혔다.전날 원작 카트라이더 서비스 종료 소식을 전한 조재윤 니트로스튜디오 대표는 “카트라이더 이야기는 우리 모두의 추억이 되겠지만 레이싱은 멈추지 않을 것”이라면서 “드리프트와 함께 다시 새로운 시간과 역사를 만들어 갈 수 있도록 최선을 다하겠다”고 말했다.
		]"
[MMORPG부터 레이싱까지… 글로벌 게임 기대작 쏟아질 예정]	https://n.news.naver.com/mnews/article/023/0003738629?sid=105	"[
엔씨소프트 ‘TL’ 상반기 출시콘솔로도 나와 글로벌 흥행 기대해외선 ‘디아블로4’ 등 대작 준비중



엔씨소프트가 올 상반기 출시하는 '쓰론 앤 리버티'의 예고 영상. 새해에 게임 업체들이 신작을 대거 선보일 예정이다. /엔씨소프트										코로나 여파로 지난해 신작 개발이 지체됐던 게임업계가 올해 상반기부터 집중적으로 기대작들을 쏟아낼 예정이다.엔씨소프트는 올해 상반기 출시 예정인 ‘쓰론 앤 리버티(이하 TL)’의 예고 영상을 지난달 말 공개했다. TL은 엔씨소프트의 대표 게임 리니지처럼 자신의 캐릭터를 강력하게 키우면서 가상세계를 모험하는 MMORPG 장르다. 엔씨소프트가 강점이 있는 장르인 데다, 모바일·PC를 비롯해 미국·일본·유럽 등에서 인기가 많은 콘솔(게임전용기기)로도 출시되기 때문에 글로벌 흥행이 기대된다. 김택진 대표는 “국가와 세대를 초월해 모두가 즐길 수 있는 MMORPG로 개발했다”고 말했다.개발 단계부터 서구권 시장을 노린 신작도 여럿이다. 지난해 세계 3대 게임박람회로 꼽히는 독일 게임스컴에서 3관왕에 오른 네오위즈 ‘P의 거짓’은 출시 전부터 눈길을 끌고 있다. 해외 이용자들이 친숙한 고전동화 피노키오를 재해석해 공포스러운 분위기와 화려한 액션·그래픽을 가미했다. 넥슨은 이달 중 출시 예정인 레이싱 게임 ‘카트라이더: 드리프트’로 올해 신작 3종 이상을 내놓는다. 2004년 PC게임으로 나와 큰 인기를 끌었던 카트라이더를 PC·모바일·콘솔 등 모든 기기에서 함께 즐길 수 있도록 제작됐다. 넥슨이 올해 출시 예정인 ‘퍼스트 디센던트’도 서구권 콘솔 시장을 노린 슈팅 게임이다.해외 게임사들도 준비하고 있다. 가장 큰 기대를 모으는 게임은 미국 블리자드엔터테인먼트의 ‘디아블로4’. 2012년 출시됐던 디아블로3 이후 11년 만에 나오는 디아블로 시리즈다. 일본 닌텐도의 콘솔 스위치로 즐길 수 있는 모험게임 ‘젤다의 전설 : 티어스 오브 킹덤’도 내년 5월 출시된다. 지난 2018년 올해의 게임상을 휩쓸 정도로 세계적 인기를 얻었던 젤다의 전설 시리즈 후속작이다.업계 관계자는 “올해 해외 업체들의 기대 신작도 쏟아지는 만큼 게임 시장 경쟁이 더욱 치열해질 것”이라며 “동시에 중국의 판호 개방과 국내 신작의 서구 시장 진출도 활발해져 국내 게임 업계 수출 실적도 개선될 것으로 전망된다”고 했다.
]"
[]	https://sports.news.naver.com/news.nhn?oid=442&aid=0000156087	[]
[하반기 게임업계 콘솔게임 대전…승자는]	https://n.news.naver.com/mnews/article/417/0000851426?sid=105	"[




국내 게임사인 넥슨,엔씨소프트,크래프톤,네오위즈,펄어비스는 올해 하반기 콘솔게임을 선보인다. 사진은 퍼스트 디센던트 /사진=넥슨 국내 게임사들이 올해 하반기 콘솔게임을 잇달아 출시한다. 콘솔게임은 플레이스테이션, 엑스박스 등 게임 기기를 통해 즐기는 게임이다. 한국콘텐츠진흥원에 따르면 2020년 기준 한국의 게임시장에서 콘솔게임이 차지하는 비중은 5.8%에 불과하지만 북미와 유럽의 콘솔게임 비중은 40%에 육박한다. 게임사들은 해외 시장에서 인기인 콘솔게임을 통해 새로운 시장을 개척하겠다는 목적이다.14일 업계에 따르면 넥슨은 다음달 삼인칭 슈팅 전투와 역할수행게임(RPG)을 결합한 루트 슈터 장르의 콘솔 게임 '퍼스트 디센던트'의 베타 테스트를 진행한다.  '국민 레이싱 게임'으로 불렸던 카트라이더의 신작 '카트라이더: 드리프트'도 출시한다. 콘솔과 PC, 모바일을 모두 아우르는 크로스 플랫폼으로 선보인다.엔씨소프트는 내년 상반기를 목표로 PC와 콘솔에서 즐길 수 있는 대규모다중접속역할수행게임(MMORPG) 'TL(Throne and Liberty)'을 개발 중이다. TL을 발판 삼아 해외 시장 비중을 늘려나간다는 계획이다. 크래프톤은 오는 30일 턴제 전략 게임 '문브레이커'를 스팀 플랫폼에서 출시한다. 50종 이상의 유닛과 전함 지원 스킬을 조합해 부대를 편성하고 턴마다 전략적인 판단으로 전투를 펼치는 게임이다. 오는 12월에는 공상과학(SF) 서바이벌 호러 게임 '칼리스토 프로토콜'을 선보인다. 플레이스테이션과 엑스박스, PC 플랫폼에서 즐길 수 있는 이 게임은 '호러 엔지니어링'이라는 독특한 게임 디자인 방식을 개발에 도입했다.네오위즈의 싱글 플레이 액션 RPG 'P의 거짓'은  산하 개발사 라운드8 스튜디오가 개발 중이다. 피노키오 이야기를 '성인 잔혹극'으로 각색해 19세기 말 '벨에포크' 시대를 배경으로 인간이 되기 위한 주인공의 여정을 담았다.  '소울라이크' 장르에 해당하는 이 게임은 어두운 시대 배경과 높은 게임 난이도 등이 특징이다. 네오위즈는 내년 출시를 목표로 한다. 
]"
