Name,Platform,Year,Genre,Publisher,NA_,EU_,JP_,Other_,Global_,C_Score,U_Score
RondoofSwords(jpsales),DS,2007,Role-Playing,Success,0,0,0.000625,0,0.000625,13,
FashionablePuppy:OsharenaKoinuDS,DS,2007,Simulation,MTO,0,0,0.000625,0,0.000625,13,
IdolJanshiSuchie-PaiIV,PS2,2007,Misc,Jaleco,0,0,0.000625,0,0.000625,13,
NovaUsaginoGamedeRyuugaku!?DS,DS,2007,Misc,Konami Digital Entertainment,0,0,0.000625,0,0.000625,13,
San-X:CharaSagashiLand,DS,2007,Action,MTO,0,0,0.000625,0,0.000625,13,
Petz:HamsterzLife2,GBA,2007,Misc,Ubisoft,0.000625,0,0,0,0.000625,13,
PippaFunnell2:FarmAdventures,DS,2007,Simulation,Ubisoft,0,0.000625,0,0,0.000625,13,
VitaminX,PS2,2007,Adventure,D3Publisher,0,0,0.000625,0,0.000625,13,
RoutesPE,PS2,2007,Adventure,Aqua Plus,0,0,0.000625,0,0.000625,13,
G1Jockey42007,PS2,2007,Sports,Tecmo Koei,0,0,0.000625,0,0.000625,13,
ShijyouSaikyounoDeshiKenichi:Gekitou!RagnarokHachikengou,PS2,2007,Fighting,Capcom,0,0,0.000625,0,0.000625,13,
MagiciansAcademy,PS2,2007,Role-Playing,Enterbrain,0,0,0.000625,0,0.000625,13,
CaseClosed:OneTruthPrevails,Wii,2007,Adventure,Nobilis,0,0,0.000625,0,0.000625,13,
PalaisdeReine,PS2,2007,Strategy,Interchannel-Holon,0,0,0.000625,0,0.000625,13,
ImagineFigureSkater(JPsales),DS,2007,Sports,Ubisoft,0,0,0.000625,0,0.000625,13,
MahouSenseiNegima!?Neo-PactioFight!!,Wii,2007,Fighting,Marvelous Interactive,0,0,0.000625,0,0.000625,13,
OriginalFrisbeeDiscSports:Ultimate&Golf,DS,2007,Action,"Destination Software, Inc",0.000625,0,0,0,0.000625,13,
EiyuuDensetsu:SoranoKisekiMaterialCollectionPortable,PSP,2007,Role-Playing,Falcom Corporation,0,0,0.000625,0,0.000625,13,
Meccha!TaikonoTatsujinMasterDS:7-tsunoShimanoDaibouken,DS,2008,Misc,Namco Bandai Games,0,0,0.043333333,0,0.043333333,13,
MobileSuitGundam:Gundamvs.Gundam,PSP,2008,Fighting,Namco Bandai Games,0,0,0.028,0,0.028,13,
WarriorsOrochi2(JPsales),PS2,2008,Action,Tecmo Koei,0,0,0.026666667,0,0.026666667,13,
PenguinnoMondai:SaikyouPenguinDensetsu!APenguin'sTroubles,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.019333333,0,0.019333333,13,
PowerProKunPocket11,DS,2008,Sports,Konami Digital Entertainment,0,0,0.019333333,0,0.019333333,13,
Saka-TsukuDS:TouchandDirect,DS,2008,Sports,Sega,0,0,0.015333333,0,0.015333333,13,
DragonBall:Origins(JP&incompleteUSsales),DS,2008,Adventure,Atari,0.002666667,0,0.011333333,0,0.014666667,13,
TamagotchinoKiraKiraOmisecchi,DS,2008,Misc,Namco Bandai Games,0,0,0.014666667,0,0.014666667,13,
J-LeagueWinningEleven2008:ClubChampionship,PS2,2008,Sports,Konami Digital Entertainment,0,0,0.014666667,0,0.014666667,13,
DealorNoDeal:TheBankerisBack!,DS,2008,Misc,Mindscape,0,0.013333333,0,0,0.013333333,13,
ShinMegamiTensei:DevilSummoner2-RaidouKuzunohavs.KingAbaddon(JPsales),PS2,2008,Role-Playing,Atlus,0,0,0.011333333,0,0.011333333,13,
HamsterHeroes,Wii,2008,Puzzle,Popcorn Arcade,0.010666667,0,0,0,0.010666667,13,
MacrossAceFrontier,PSP,2008,Simulation,Namco Bandai Games,0,0,0.010666667,0,0.010666667,13,
KidouSenshiGundam:GirennoYabou-AxisnoKyoui,PSP,2008,Strategy,Namco Bandai Games,0,0,0.010666667,0,0.010666667,13,
ShinChan:¡AventurasdeCine!,DS,2008,Platform,505 Games,0,0,0.01,0,0.01,13,
SuperRobotTaisenOGSaga:EndlessFrontier(JPsales),DS,2008,Role-Playing,Namco Bandai Games,0,0,0.009333333,0,0.009333333,13,
Fate/UnlimitedCodes,PS2,2008,Fighting,Capcom,0,0,0.009333333,0,0.009333333,13,
SuzumiyaHaruhinoTomadoi,PS2,2008,Adventure,Banpresto,0,0,0.008666667,0,0.008666667,13,
EternalPoison(JPsales),PS2,2008,Role-Playing,Banpresto,0,0,0.008666667,0,0.008666667,13,
"HisshouPachinko*Pachi-SlotKouryakuSeriesVol.12:CRShinseikiEvangelion-Shito,Futatabi",PS2,2008,Misc,D3Publisher,0,0,0.008,0,0.008,13,
DSYamamuraMisaSuspense:MaikoKogiku-KishaKatherine-SougiyaIsaAkashi-KotoniMaruHanaSanrin:KyotoSatujinJinkenFile,DS,2008,Adventure,Tecmo Koei,0,0,0.008,0,0.008,13,
YattamanDS:BikkuriDokkiriDaisakusendaKoron,DS,2008,Action,Takara Tomy,0,0,0.008,0,0.008,13,
TokimekiMemorial:Girl'sSide2ndSeason,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.007333333,0,0.007333333,13,
SomaBringer,DS,2008,Role-Playing,Nintendo,0,0,0.007333333,0,0.007333333,13,
CuldceptDS,DS,2008,Strategy,Sega,0,0,0.006666667,0,0.006666667,13,
FootballDirectorDS,DS,2008,Sports,Pinnacle,0,0.006666667,0,0,0.006666667,13,
Tatsunokovs.Capcom:CrossGenerationofHeroes,Wii,2008,Fighting,Capcom,0,0,0.006666667,0,0.006666667,13,
Lucky*Star:RyououGakuenOutousai,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.006666667,0,0.006666667,13,
HigurashinoNakukoruniKizuna:Dai-Ni-Kan-Sou,DS,2008,Adventure,Alchemist,0,0,0.006666667,0,0.006666667,13,
Doraemon:NobitatoMidorinoKyojindenDS,DS,2008,Platform,Sega,0,0,0.006,0,0.006,13,
L:theproLoguetoDEATHNOTE-RasennoWana,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.006,0,0.006,13,
Bleach:HeattheSoul5,PSP,2008,Fighting,Sony Computer Entertainment,0,0,0.005333333,0,0.005333333,13,
KidouSenshiGundam00,DS,2008,Action,Namco Bandai Games,0,0,0.005333333,0,0.005333333,13,
InitialD:ExtremeStage,PS3,2008,Racing,Sega,0,0,0.005333333,0,0.005333333,13,
"HisshouPachinko*Pachi-SlotKouryakuSeriesDSVol.2:ShinseikiEvangelion-Shito,Futatabi",DS,2008,Misc,D3Publisher,0,0,0.005333333,0,0.005333333,13,
NanashinoGame,DS,2008,Adventure,Square Enix,0,0,0.005333333,0,0.005333333,13,
KatekyooHitmanReborn!DS:FlameRumbleHyper-MoeyoMirai,DS,2008,Fighting,Takara Tomy,0,0,0.005333333,0,0.005333333,13,
MinnanoJoushikiRyokuTV,Wii,2008,Misc,Nintendo,0,0,0.005333333,0,0.005333333,13,
TearstoTiara:GarlandoftheEarth,PS3,2008,Strategy,Aqua Plus,0,0,0.005333333,0,0.005333333,13,
KinnikumanMuscleGrandPrixMax2:Tokumori,PS2,2008,Fighting,Namco Bandai Games,0,0,0.004666667,0,0.004666667,13,
NarutoShippuden:GekitoNinjaTaisen!EX3,Wii,2008,Fighting,Takara Tomy,0,0,0.004666667,0,0.004666667,13,
KungFuPanda:LegendaryWarriors,Wii,2008,Action,Activision,0.004666667,0,0,0,0.004666667,13,
TheIdolm@ster:LiveforYou!,X360,2008,Misc,Namco Bandai Games,0,0,0.004666667,0,0.004666667,13,
SigmaHarmonics,DS,2008,Role-Playing,Square Enix,0,0,0.004666667,0,0.004666667,13,
SummonNight,DS,2008,Role-Playing,Banpresto,0,0,0.004666667,0,0.004666667,13,
HarukanaruTokinoNakade4,PS2,2008,Adventure,Tecmo Koei,0,0,0.004666667,0,0.004666667,13,
CodeGeass:HangyakunoLelouch-LostColors,PSP,2008,Adventure,Namco Bandai Games,0,0,0.004666667,0,0.004666667,13,
HigurashinoNakukoruniKizuna:Dai-Ichi-Kan-Tatari,DS,2008,Adventure,Alchemist,0,0,0.004666667,0,0.004666667,13,
AMFBowlingPinbusters!,DS,2008,Sports,Vir2L Studios,0.004,0,0,0,0.004666667,13,
SanGokuShiTaisenTen,DS,2008,Strategy,Sega,0,0,0.004666667,0,0.004666667,13,
DSNishimuraKyotaroSuspense2ShinTanteiSeries:KanazawaHakodate-GokkannoKyoukoku-FukushuunoKage,DS,2008,Adventure,Tecmo Koei,0,0,0.004666667,0,0.004666667,13,
JakePower:Handyman,DS,2008,Adventure,Ubisoft,0.004,0,0,0,0.004666667,13,tbd
KatekyooHitmanReborn!DS:FateofHeat-HononoUnmei,DS,2008,Role-Playing,Takara Tomy,0,0,0.004666667,0,0.004666667,13,
FreddiFish:KelpSeedMystery,Wii,2008,Adventure,Majesco Entertainment,0.004,0,0,0,0.004666667,13,tbd
Tropix,DS,2008,Puzzle,Capcom,0.004,0,0,0,0.004666667,13,
Bleach:VersusCrusade,Wii,2008,Fighting,Sega,0,0,0.004,0,0.004,13,
Cabela'sTrophyBucks,Wii,2008,Sports,Activision Value,0.004,0,0,0,0.004,13,6
SmartBoy'sToysClub,DS,2008,Misc,505 Games,0.004,0,0,0,0.004,13,tbd
AkagawaJirouMystery:Yasoukyoku-HonniManekaretaSatsujin,DS,2008,Adventure,Marvelous Interactive,0,0,0.004,0,0.004,13,
ChouGekijoubanKeroroGunsou3:TenkuuDaiboukendeArimasu!,DS,2008,Action,Namco Bandai Games,0,0,0.004,0,0.004,13,
Kuukan*Zukei:HiramekiTraining-KuuTore,DS,2008,Misc,Benesse,0,0,0.004,0,0.004,13,
CodeGeass:HangyakunoLelouch-LostColors,PS2,2008,Adventure,Namco Bandai Games,0,0,0.004,0,0.004,13,
SpyFoxinDryCereal,Wii,2008,Adventure,Majesco Entertainment,0.004,0,0,0,0.004,13,tbd
Di-GataDefenders,DS,2008,Role-Playing,Game Factory,0.004,0,0,0,0.004,13,tbd
HigurashiDaybreakPortable,PSP,2008,Adventure,Alchemist,0,0,0.004,0,0.004,13,
MobileSuitGundam00:GundamMeisters,PS2,2008,Action,Namco Bandai Games,0,0,0.004,0,0.004,13,
Kirarin*Revolution:MinnadeOdorouFuriFuriDebut!,DS,2008,Simulation,Konami Digital Entertainment,0,0,0.004,0,0.004,13,
D.C.IIP.S.:DaCapoIIPlusSituation,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.004,0,0.004,13,
RockBlast,DS,2008,Puzzle,UFO Interactive,0.004,0,0,0,0.004,13,tbd
GegegenoKitarou:YoukaiDaigekisen,DS,2008,Action,Namco Bandai Games,0,0,0.004,0,0.004,13,
EmblemofGundam,DS,2008,Strategy,Namco Bandai Games,0,0,0.004,0,0.004,13,
DaitoGikenKoushikiPachi-SlotSimulator:ShinYoshimune,PS2,2008,Misc,Paon,0,0,0.004,0,0.004,13,
BrainQuest:Grades3&4,DS,2008,Misc,Electronic Arts,0.003333333,0,0,0,0.004,13,
CidtoChocobonoFushiginaDungeon:TokiWasurenoMeikyuuDS+,DS,2008,Role-Playing,Square Enix,0,0,0.004,0,0.004,13,
AquariumbyDS,DS,2008,Simulation,Mercury Games,0.003333333,0,0,0,0.004,13,tbd
MameGoma2:UchinoKogaIchiban!,DS,2008,Simulation,Creative Core,0,0,0.004,0,0.004,13,
SamuraiDouPortable,PSP,2008,Action,Spike,0,0,0.003333333,0,0.003333333,13,
FrontMission2089:BorderofMadness,DS,2008,Strategy,Square Enix,0,0,0.003333333,0,0.003333333,13,
DriversEdPortable,DS,2008,Misc,JoWood Productions,0.003333333,0,0,0,0.003333333,13,tbd
JakePower:Policeman,DS,2008,Adventure,Ubisoft,0.003333333,0,0,0,0.003333333,13,tbd
DreamerSeries:PuppyTrainer,DS,2008,Simulation,DreamCatcher Interactive,0.003333333,0,0,0,0.003333333,13,tbd
ProYakyuuSpirits5Kanzenban,PS2,2008,Sports,Konami Digital Entertainment,0,0,0.003333333,0,0.003333333,13,
DramaticDungeon:SakuraWars-KimiArugatame,DS,2008,Role-Playing,Sega,0,0,0.003333333,0,0.003333333,13,
Fushigi?Kagaku:NazotokiQuizTraining-NazoTore,DS,2008,Misc,Benesse,0,0,0.003333333,0,0.003333333,13,
HoukagoShounen,DS,2008,Misc,Konami Digital Entertainment,0,0,0.003333333,0,0.003333333,13,
HarukanaruTokinoNakade:Yumenoukihashi,DS,2008,Adventure,Tecmo Koei,0,0,0.003333333,0,0.003333333,13,
KoihimeMusou,PS2,2008,Adventure,Yeti,0,0,0.003333333,0,0.003333333,13,
KatekyooHitmanReborn!DS:BongoleShikiTaisenBattleSugoroku,DS,2008,Misc,Takara Tomy,0,0,0.003333333,0,0.003333333,13,
PachitteChonmageTatsujin15:PachinkoFuyunoSonata2,PS2,2008,Misc,Hackberry,0,0,0.003333333,0,0.003333333,13,
ShugoChara!3-tsunoTamagotoKoisuruJoker,DS,2008,Action,Konami Digital Entertainment,0,0,0.003333333,0,0.003333333,13,
SoulEater:PlotofMedusa,DS,2008,Action,Namco Bandai Games,0,0,0.003333333,0,0.003333333,13,
ChocobotoMahounoEhon:MajotoShoujoto5-JinnoYuusha,DS,2008,Role-Playing,Square Enix,0,0,0.003333333,0,0.003333333,13,
Bleach:SoulCarnival,PSP,2008,Fighting,Sony Computer Entertainment,0,0,0.003333333,0,0.003333333,13,
PhoenixWright:RevivedTurnabout,DS,2008,Misc,Capcom,0,0,0.002666667,0,0.002666667,13,
NationalGeographicPanda(USsales),DS,2008,Simulation,Ubisoft,0.002666667,0,0,0,0.002666667,13,
HanayoriDanshi:KoiSeyoOnago,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.002666667,0,0.002666667,13,
NarutoShippuden:Dairansen!KageBunshinEmaki,DS,2008,Action,Takara Tomy,0,0,0.002666667,0,0.002666667,13,
TwilightSyndrome:KinjirateraToshiDensetsu,DS,2008,Adventure,Spike,0,0,0.002666667,0,0.002666667,13,
Kanuchi:ShirokiTsubasanoShou,PS2,2008,Adventure,Idea Factory,0,0,0.002666667,0,0.002666667,13,
KatekyooHitmanReborn!BattleArena,PSP,2008,Fighting,Marvelous Interactive,0,0,0.002666667,0,0.002666667,13,
CodeGeass:HangyakunoLelouchR2-BanjounoGeassGekijou,DS,2008,Misc,Namco Bandai Games,0,0,0.002666667,0,0.002666667,13,
ZooQuest:PuzzleFun!,DS,2008,Puzzle,JoWood Productions,0.002666667,0,0,0,0.002666667,13,
12Riven:ThePsi-CliminalofIntegral,PS2,2008,Adventure,CyberFront,0,0,0.002666667,0,0.002666667,13,
MazesofFateDS,DS,2008,Role-Playing,Graffiti,0.002666667,0,0,0,0.002666667,13,tbd
SegaAges2500SeriesVol.33:FantasyZoneCompleteCollection,PS2,2008,Shooter,Sega,0,0,0.002666667,0,0.002666667,13,
MottoTOEICTestDSTraining,DS,2008,Misc,IE Institute,0,0,0.002666667,0,0.002666667,13,
99noNamida,DS,2008,Adventure,Namco Bandai Games,0,0,0.002666667,0,0.002666667,13,
OokamitoKoushinryou:BokutoHoronoIchinen,DS,2008,Adventure,ASCII Media Works,0,0,0.002666667,0,0.002666667,13,
MemoriesOff6:T-Wave,PS2,2008,Adventure,5pb,0,0,0.002666667,0,0.002666667,13,
StoryHour:FairyTales,Wii,2008,Adventure,Zoo Digital Publishing,0.002666667,0,0,0,0.002666667,13,tbd
Aquanaut'sHoliday:KakusaretaKiroku,PS3,2008,Adventure,Sony Computer Entertainment,0,0,0.002666667,0,0.002666667,13,
GoPets:VacationIsland,DS,2008,Simulation,Konami Digital Entertainment,0.002,0,0,0,0.002666667,13,tbd
PiaCarroteYoukoso!!2.5,DC,2008,Adventure,NEC Interchannel,0,0,0.002666667,0,0.002666667,13,
HisshouPachinko*Pachi-SlotKouryakuSeriesVol.13:ShinseikiEvangelion-YakusokunoToki,PS2,2008,Misc,D3Publisher,0,0,0.002666667,0,0.002666667,13,
"MinnadeJibunnoSetsumeisho:B-Kata,A-Kata,AB-Kata,O-Kata",DS,2008,Misc,GungHo,0,0,0.002666667,0,0.002666667,13,
"MyWorld,MyWay(USsales)",DS,2008,Role-Playing,Global A Entertainment,0.002666667,0,0,0,0.002666667,13,
ZenkokuDekotoraMatsuri,Wii,2008,Racing,Jaleco,0,0,0.002,0,0.002,13,
TokyoMajinGakuen:Kenfuuchou,DS,2008,Adventure,Marvelous Interactive,0,0,0.002,0,0.002,13,
ZooVet:EndangeredAnimals,DS,2008,Simulation,505 Games,0.002,0,0,0,0.002,13,tbd
HayatenoGotoku!OjousamaProduceDaisakusenBokuIroniSomare!Oyashiki-Hen,DS,2008,Simulation,Konami Digital Entertainment,0,0,0.002,0,0.002,13,
SuperDodgeballBrawlers(jpsales),DS,2008,Sports,Arc System Works,0,0,0.002,0,0.002,13,
CrazyChicken:StarKarts,DS,2008,Racing,Phenomedia,0.002,0,0,0,0.002,13,tbd
ShiningStars,DS,2008,Action,"Destination Software, Inc",0.002,0,0,0,0.002,13,
EmmaattheFarm,DS,2008,Adventure,Aspyr,0.002,0,0,0,0.002,13,tbd
CleverKids:Pirates,DS,2008,Misc,Midas Interactive Entertainment,0,0.002,0,0,0.002,13,
JewelMaster:CradleofRome,Wii,2008,Puzzle,Rondomedia,0.002,0,0,0,0.002,13,tbd
CrashTime:AutobahnPusuit,X360,2008,Racing,RTL,0.002,0,0,0,0.002,13,
NobunaganoYabou:KakushinwithPower-UpKit,PS2,2008,Strategy,Tecmo Koei,0,0,0.002,0,0.002,13,
CustomBeatBattle:Draglade2,DS,2008,Fighting,Namco Bandai Games,0,0,0.002,0,0.002,13,
VitaminXEvolution,DS,2008,Adventure,D3Publisher,0,0,0.002,0,0.002,13,
SmartGirl'sWinterWonderland,DS,2008,Misc,UFO Interactive,0.002,0,0,0,0.002,13,tbd
BeatManiaIIDX14Gold,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0.002,0,0.002,13,
TogainunoChi:TrueBlood,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.002,0,0.002,13,
PachinkoKamenRider:ShockerZenmetsuDaisakusen,PS2,2008,Misc,Hackberry,0,0,0.002,0,0.002,13,
TravelCoach:Europe1,DS,2008,Misc,HMH Interactive,0,0.002,0,0,0.002,13,
MyPetShop(JPsales),DS,2008,Simulation,Square Enix,0,0,0.002,0,0.002,13,
ProYakyuuSpirits5Kanzenban,PS3,2008,Sports,Konami Digital Entertainment,0,0,0.002,0,0.002,13,
ToLoveRuTrouble:WakuWaku!Rinkangakkou-Hen,DS,2008,Adventure,Marvelous Interactive,0,0,0.002,0,0.002,13,
OtomediusGorgeous,X360,2008,Shooter,Konami Digital Entertainment,0,0,0.002,0,0.002,13,
Kekkaishi:KokubourouShuurai,DS,2008,Action,Namco Bandai Games,0,0,0.002,0,0.002,13,
MontessoriMusic,DS,2008,Misc,Oxygen Interactive,0.000666667,0.001333333,0,0,0.002,13,tbd
TanteiJinguujiSaburoDS:KienaiKokoro,DS,2008,Adventure,Arc System Works,0,0,0.002,0,0.002,13,
HiironoKakera3:AoikuronoKusabi,PS2,2008,Adventure,Idea Factory,0,0,0.002,0,0.002,13,
ToLoveRuTrouble:DokiDoki!Rinkaigakkou-Hen,PSP,2008,Adventure,Marvelous Interactive,0,0,0.002,0,0.002,13,
Lux-Pain(JPsales),DS,2008,Adventure,Rising Star Games,0,0,0.002,0,0.002,13,
BeatManiaIIDX15:DJTroopers,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0.002,0,0.002,13,
SaihainoYukue,DS,2008,Strategy,Tecmo Koei,0,0,0.002,0,0.002,13,
WrestleAngels:Survivor2,PS2,2008,Fighting,Tryfirst,0,0,0.002,0,0.002,13,
SafariAdventures:Africa,DS,2008,Adventure,Neko Entertainment,0.002,0,0,0,0.002,13,tbd
LastEscort2:ShinyanoAmaiToge,PS2,2008,Adventure,D3Publisher,0,0,0.002,0,0.002,13,
HokutonoKen:HokutoShinkenDenshoushanoMichi,DS,2008,Action,Spike,0,0,0.002,0,0.002,13,
KawasakiSnowmobiles,Wii,2008,Racing,Metro 3D,0.001333333,0,0,0,0.002,13,2
HisshouPachinko*Pachi-slotKouryakuSeriesDSVol.3:ShinseikiEvangelion-YakusokunoToki,DS,2008,Misc,D3Publisher,0,0,0.002,0,0.002,13,
ShinseikiEvangelionAyanamiIkuseiKeikakuDSwithAsukaHokanKeikaku,DS,2008,Simulation,Broccoli,0,0,0.002,0,0.002,13,
Yes!Precure5GoGoZeninShuGo!DreamFestival,DS,2008,Action,Namco Bandai Games,0,0,0.001333333,0,0.001333333,13,
IkkiTousen:EloquentFist,PSP,2008,Fighting,Marvelous Interactive,0,0,0.001333333,0,0.001333333,13,
VantageMasterPortable,PSP,2008,Role-Playing,Falcom Corporation,0,0,0.001333333,0,0.001333333,13,
"HisshouPachinko*Pachi-SlotKouryakuSeriesDSVol.1:ShinseikiEvangelion-Magokoroo,Kimini",DS,2008,Misc,D3Publisher,0,0,0.001333333,0,0.001333333,13,
WhoWantstobeaMillionaire:2ndEdition,Wii,2008,Misc,Ubisoft,0,0.001333333,0,0,0.001333333,13,
PonyLuv,DS,2008,Simulation,GSP,0.001333333,0,0,0,0.001333333,13,tbd
Mesaze!!TsuriMaster:SekainiChallenge!Hen,Wii,2008,Sports,Hudson Soft,0,0,0.001333333,0,0.001333333,13,
MajorDream:MajorDSDreamBaseball,DS,2008,Sports,Takara Tomy,0,0,0.001333333,0,0.001333333,13,
Aria:TheOrigination~AoiWakuseinoElCielo~,PS2,2008,Adventure,Alchemist,0,0,0.001333333,0,0.001333333,13,
CocotoMagicCircus,Wii,2008,Shooter,Neko Entertainment,0.001333333,0,0,0,0.001333333,13,tbd
EuropaUniversalisIIIComplete,PC,2008,Strategy,Paradox Interactive,0,0.001333333,0,0,0.001333333,13,8.7
KimigaArujideShitsujigaOrede:OshieNikki,PS2,2008,Adventure,Minato Station,0,0,0.001333333,0,0.001333333,13,
D.Gray-man:SoushanoShikaku,PS2,2008,Adventure,Konami Digital Entertainment,0,0,0.001333333,0,0.001333333,13,
SchoolDaysLxH,PS2,2008,Adventure,Interchannel,0,0,0.001333333,0,0.001333333,13,
KawasakiJetSki,Wii,2008,Racing,Metro 3D,0.001333333,0,0,0,0.001333333,13,0.6
KoisuruOtometoShugonoTate:TheShieldofAIGIS,PS2,2008,Adventure,Alchemist,0,0,0.001333333,0,0.001333333,13,
TennisnoOji-Sama:DrivingSmash!SideKing,DS,2008,Sports,Konami Digital Entertainment,0,0,0.001333333,0,0.001333333,13,
Mount&Blade,PC,2008,Role-Playing,Paradox Interactive,0,0.001333333,0,0,0.001333333,13,
Casper'sScareSchool:ClassroomCapers,DS,2008,Adventure,Blast! Entertainment Ltd,0.001333333,0,0,0,0.001333333,13,tbd
MajideManabu:LECdeUkaru-DSHishouBoki3-Kyuu,DS,2008,Misc,Square Enix,0,0,0.001333333,0,0.001333333,13,
FarmFrenzy,PC,2008,Strategy,Mumbo Jumbo,0.001333333,0,0,0,0.001333333,13,tbd
WorldNeverland2in1Portable:OlerudKingdom&RepublicofPluto,PSP,2008,Simulation,fonfun,0,0,0.001333333,0,0.001333333,13,
SoBlonde,PC,2008,Adventure,Eidos Interactive,0,0.001333333,0,0,0.001333333,13,
MottoHayaku!SeikakuNi!SuuSenseKeisanRyuokuUpTraining-SuuTore,DS,2008,Misc,Benesse,0,0,0.001333333,0,0.001333333,13,
FinalApproach2:1stPriority,PS2,2008,Adventure,Princess Soft,0,0,0.001333333,0,0.001333333,13,
Command&Conquer3:DeluxeEdition,PC,2008,Strategy,Electronic Arts,0,0.001333333,0,0,0.001333333,13,
KatekyooHitmanReborn!DreamHyperBattle!Wii,Wii,2008,Fighting,Marvelous Interactive,0,0,0.001333333,0,0.001333333,13,
DaikaijuuBattle:UltraColiseum,Wii,2008,Fighting,Namco Bandai Games,0,0,0.001333333,0,0.001333333,13,
MinnadeDokusho:KeataiShousetsuDesu,PSP,2008,Misc,Dorart,0,0,0.001333333,0,0.001333333,13,
PolarBowler,DS,2008,Sports,Mumbo Jumbo,0.001333333,0,0,0,0.001333333,13,tbd
MeitanteiConan:KietaHakasetoMachigaiSagashinoTou,DS,2008,Adventure,Namco Bandai Games,0,0,0.001333333,0,0.001333333,13,
Mushishi:AmefuruSato,DS,2008,Simulation,Marvelous Interactive,0,0,0.001333333,0,0.001333333,13,
BackyardBaseball'09,PS2,2008,Sports,Atari,0.000666667,0.000666667,0,0,0.001333333,13,tbd
SegaAges2500SeriesVol.32:PhantasyStarCompleteCollection,PS2,2008,Role-Playing,Sega,0,0,0.001333333,0,0.001333333,13,
CodedSoul:UkeKeigareshiIdea,PSP,2008,Role-Playing,Sony Computer Entertainment,0,0,0.001333333,0,0.001333333,13,
Aoishiro,PS2,2008,Adventure,Success,0,0,0.001333333,0,0.001333333,13,
PCEngineBestCollection:TengaiMakyouCollection,PSP,2008,Role-Playing,Hudson Soft,0,0,0.001333333,0,0.001333333,13,
DreamerSeries:HorseTrainer,DS,2008,Simulation,DreamCatcher Interactive,0.001333333,0,0,0,0.001333333,13,tbd
PrismArk:Awake,PS2,2008,Adventure,5pb,0,0,0.001333333,0,0.001333333,13,
ChryslerClassicRacing,DS,2008,Racing,Zoo Games,0.001333333,0,0,0,0.001333333,13,tbd
"Warhammer40,000:DawnofWar:Soulstorm",PC,2008,Strategy,THQ,0,0.001333333,0,0,0.001333333,13,
MoeStar:MoeruToudaiEigojuku,DS,2008,Misc,Mirai Shounen,0,0,0.001333333,0,0.001333333,13,
AgathaChristie:DeathontheNile,PC,2008,Adventure,Big Fish Games,0,0.000666667,0,0,0.001333333,13,tbd
OshiriKajiriMushinoRhythmLessonDS:KawaiOngakuKyoushitsuKanshuu,DS,2008,Misc,Sega,0,0,0.001333333,0,0.001333333,13,
ThunderForceVI,PS2,2008,Shooter,Sega,0,0,0.001333333,0,0.001333333,13,
NightWizardtheVideoGame:DenialoftheWorld,PS2,2008,Adventure,5pb,0,0,0.001333333,0,0.001333333,13,
SengokuEfudaYuugi:HototogisuRan,PSP,2008,Misc,Irem Software Engineering,0,0,0.001333333,0,0.001333333,13,
MoeMoe2-jiTaisen(Ryoku)*Deluxe,PSP,2008,Adventure,System Soft,0,0,0.001333333,0,0.001333333,13,
KatekyooHitmanReborn!DS:MafiaDaishuugouBongoleFestival,DS,2008,Action,Takara Tomy,0,0,0.001333333,0,0.001333333,13,
OyakudeAsoberuDSEhon:UkkariPenelope,DS,2008,Simulation,Tecmo Koei,0,0,0.001333333,0,0.001333333,13,
SimpleDSSeriesVol.42:TheHaiokuByoutou,DS,2008,Adventure,D3Publisher,0,0,0.001333333,0,0.001333333,13,
YumeNekoDS,DS,2008,Simulation,Sega,0,0,0.001333333,0,0.001333333,13,
SBKSuperbikeWorldChampionship,PS2,2008,Racing,Black Bean Games,0.000666667,0.000666667,0,0,0.001333333,13,tbd
DonkeyKongJungleBeat,Wii,2008,Platform,Nintendo,0,0.000666667,0,0,0.000666667,13,
KiminoYuusha,DS,2008,Role-Playing,SNK Playmore,0,0,0.000666667,0,0.000666667,13,
CosmeticParadise:MakenoKiseki,DS,2008,Misc,Global A Entertainment,0,0,0.000666667,0,0.000666667,13,
KatekyooHitmanRebornNerae!?RingxBongoleReturns,PS2,2008,Adventure,Marvelous Interactive,0,0,0.000666667,0,0.000666667,13,
WinningPost7Maximum2008,PS2,2008,Sports,Tecmo Koei,0,0,0.000666667,0,0.000666667,13,
SamuraiShodownAnthology(JPsales),PS2,2008,Fighting,Ignition Entertainment,0,0,0.000666667,0,0.000666667,13,
DiaryGirl,DS,2008,Misc,Konami Digital Entertainment,0.000666667,0,0,0,0.000666667,13,tbd
BestOfTests,DS,2008,Puzzle,Conspiracy Entertainment,0.000666667,0,0,0,0.000666667,13,
Fab5Soccer,DS,2008,Sports,Destineer,0.000666667,0,0,0,0.000666667,13,tbd
